zip,city,state_id,state_name
64076,Odessa,MO,Missouri
64077,Orrick,MO,Missouri
64078,Peculiar,MO,Missouri
64079,Platte City,MO,Missouri
64080,Pleasant Hill,MO,Missouri
64081,Lees Summit,MO,Missouri
64082,Lees Summit,MO,Missouri
64083,Raymore,MO,Missouri
64084,Rayville,MO,Missouri
64085,Richmond,MO,Missouri
64086,Lees Summit,MO,Missouri
64088,Sibley,MO,Missouri
64089,Smithville,MO,Missouri
64090,Strasburg,MO,Missouri
64092,Waldron,MO,Missouri
64093,Warrensburg,MO,Missouri
64096,Waverly,MO,Missouri
64097,Wellington,MO,Missouri
64098,Weston,MO,Missouri
64101,Kansas City,MO,Missouri
64102,Kansas City,MO,Missouri
64105,Kansas City,MO,Missouri
64106,Kansas City,MO,Missouri
64108,Kansas City,MO,Missouri
64109,Kansas City,MO,Missouri
64110,Kansas City,MO,Missouri
64111,Kansas City,MO,Missouri
64112,Kansas City,MO,Missouri
64113,Kansas City,MO,Missouri
64114,Kansas City,MO,Missouri
64116,Kansas City,MO,Missouri
64117,Kansas City,MO,Missouri
64118,Kansas City,MO,Missouri
64119,Kansas City,MO,Missouri
64120,Kansas City,MO,Missouri
64123,Kansas City,MO,Missouri
64124,Kansas City,MO,Missouri
64125,Kansas City,MO,Missouri
64126,Kansas City,MO,Missouri
64127,Kansas City,MO,Missouri
64128,Kansas City,MO,Missouri
64129,Kansas City,MO,Missouri
64130,Kansas City,MO,Missouri
64131,Kansas City,MO,Missouri
64132,Kansas City,MO,Missouri
64133,Kansas City,MO,Missouri
64134,Kansas City,MO,Missouri
64136,Kansas City,MO,Missouri
64137,Kansas City,MO,Missouri
64138,Kansas City,MO,Missouri
64139,Kansas City,MO,Missouri
64145,Kansas City,MO,Missouri
64146,Kansas City,MO,Missouri
64147,Kansas City,MO,Missouri
64149,Kansas City,MO,Missouri
64150,Riverside,MO,Missouri
64151,Kansas City,MO,Missouri
64152,Kansas City,MO,Missouri
64153,Kansas City,MO,Missouri
64154,Kansas City,MO,Missouri
64155,Kansas City,MO,Missouri
64156,Kansas City,MO,Missouri
64157,Kansas City,MO,Missouri
64158,Kansas City,MO,Missouri
64161,Kansas City,MO,Missouri
64163,Kansas City,MO,Missouri
64164,Kansas City,MO,Missouri
64165,Kansas City,MO,Missouri
64166,Kansas City,MO,Missouri
64167,Kansas City,MO,Missouri
64401,Agency,MO,Missouri
64402,Albany,MO,Missouri
64420,Allendale,MO,Missouri
64421,Amazonia,MO,Missouri
64422,Amity,MO,Missouri
64423,Barnard,MO,Missouri
64424,Bethany,MO,Missouri
64426,Blythedale,MO,Missouri
64427,Bolckow,MO,Missouri
64428,Burlington Junction,MO,Missouri
64429,Cameron,MO,Missouri
64430,Clarksdale,MO,Missouri
64431,Clearmont,MO,Missouri
64432,Clyde,MO,Missouri
64433,Conception,MO,Missouri
64434,Conception Junction,MO,Missouri
64436,Cosby,MO,Missouri
64437,Craig,MO,Missouri
64438,Darlington,MO,Missouri
64439,Dearborn,MO,Missouri
64440,De Kalb,MO,Missouri
64441,Denver,MO,Missouri
64442,Eagleville,MO,Missouri
64443,Easton,MO,Missouri
64444,Edgerton,MO,Missouri
64445,Elmo,MO,Missouri
64446,Fairfax,MO,Missouri
64448,Faucett,MO,Missouri
64449,Fillmore,MO,Missouri
64451,Forest City,MO,Missouri
64453,Gentry,MO,Missouri
64454,Gower,MO,Missouri
64455,Graham,MO,Missouri
64456,Grant City,MO,Missouri
64457,Guilford,MO,Missouri
64458,Hatfield,MO,Missouri
64459,Helena,MO,Missouri
64461,Hopkins,MO,Missouri
64463,King City,MO,Missouri
64465,Lathrop,MO,Missouri
64466,Maitland,MO,Missouri
64467,Martinsville,MO,Missouri
64468,Maryville,MO,Missouri
64469,Maysville,MO,Missouri
64470,Mound City,MO,Missouri
64471,New Hampton,MO,Missouri
64473,Oregon,MO,Missouri
64474,Osborn,MO,Missouri
64475,Parnell,MO,Missouri
64476,Pickering,MO,Missouri
64477,Plattsburg,MO,Missouri
64479,Ravenwood,MO,Missouri
64480,Rea,MO,Missouri
64481,Ridgeway,MO,Missouri
64482,Rock Port,MO,Missouri
64483,Rosendale,MO,Missouri
64484,Rushville,MO,Missouri
64485,Savannah,MO,Missouri
64486,Sheridan,MO,Missouri
64487,Skidmore,MO,Missouri
64489,Stanberry,MO,Missouri
64490,Stewartsville,MO,Missouri
64491,Tarkio,MO,Missouri
64492,Trimble,MO,Missouri
64493,Turney,MO,Missouri
64494,Union Star,MO,Missouri
64496,Watson,MO,Missouri
64497,Weatherby,MO,Missouri
64498,Westboro,MO,Missouri
64499,Worth,MO,Missouri
64501,Saint Joseph,MO,Missouri
64503,Saint Joseph,MO,Missouri
64504,Saint Joseph,MO,Missouri
64505,Saint Joseph,MO,Missouri
64506,Saint Joseph,MO,Missouri
64507,Saint Joseph,MO,Missouri
64601,Chillicothe,MO,Missouri
64620,Altamont,MO,Missouri
64622,Bogard,MO,Missouri
64623,Bosworth,MO,Missouri
64624,Braymer,MO,Missouri
64625,Breckenridge,MO,Missouri
64628,Brookfield,MO,Missouri
64630,Browning,MO,Missouri
64631,Bucklin,MO,Missouri
64632,Cainsville,MO,Missouri
64633,Carrollton,MO,Missouri
64635,Chula,MO,Missouri
64636,Coffey,MO,Missouri
64637,Cowgill,MO,Missouri
64638,Dawn,MO,Missouri
64639,De Witt,MO,Missouri
64640,Gallatin,MO,Missouri
64641,Galt,MO,Missouri
64642,Gilman City,MO,Missouri
64643,Hale,MO,Missouri
64644,Hamilton,MO,Missouri
64645,Harris,MO,Missouri
64646,Humphreys,MO,Missouri
64647,Jameson,MO,Missouri
64648,Jamesport,MO,Missouri
64649,Kidder,MO,Missouri
64650,Kingston,MO,Missouri
64651,Laclede,MO,Missouri
64652,Laredo,MO,Missouri
64653,Linneus,MO,Missouri
64654,Lock Springs,MO,Missouri
64655,Lucerne,MO,Missouri
64656,Ludlow,MO,Missouri
64657,McFall,MO,Missouri
64658,Marceline,MO,Missouri
64659,Meadville,MO,Missouri
64660,Mendon,MO,Missouri
64661,Mercer,MO,Missouri
64664,Mooresville,MO,Missouri
64667,Newtown,MO,Missouri
64668,Norborne,MO,Missouri
64670,Pattonsburg,MO,Missouri
64671,Polo,MO,Missouri
64672,Powersville,MO,Missouri
64673,Princeton,MO,Missouri
64674,Purdin,MO,Missouri
64676,Rothville,MO,Missouri
64679,Spickard,MO,Missouri
64681,Sumner,MO,Missouri
64682,Tina,MO,Missouri
64683,Trenton,MO,Missouri
64686,Utica,MO,Missouri
64688,Wheeling,MO,Missouri
64689,Winston,MO,Missouri
64701,Harrisonville,MO,Missouri
64720,Adrian,MO,Missouri
64722,Amoret,MO,Missouri
64723,Amsterdam,MO,Missouri
64724,Appleton City,MO,Missouri
64725,Archie,MO,Missouri
64726,Blairstown,MO,Missouri
64728,Bronaugh,MO,Missouri
64730,Butler,MO,Missouri
64733,Chilhowee,MO,Missouri
64734,Cleveland,MO,Missouri
64735,Clinton,MO,Missouri
64738,Collins,MO,Missouri
64739,Creighton,MO,Missouri
64740,Deepwater,MO,Missouri
64741,Deerfield,MO,Missouri
64742,Drexel,MO,Missouri
64743,East Lynne,MO,Missouri
64744,El Dorado Springs,MO,Missouri
64745,Foster,MO,Missouri
64746,Freeman,MO,Missouri
64747,Garden City,MO,Missouri
64748,Golden City,MO,Missouri
64750,Harwood,MO,Missouri
64752,Hume,MO,Missouri
64755,Jasper,MO,Missouri
64756,Jerico Springs,MO,Missouri
64759,Lamar,MO,Missouri
64761,Leeton,MO,Missouri
64762,Liberal,MO,Missouri
64763,Lowry City,MO,Missouri
64765,Metz,MO,Missouri
64767,Milo,MO,Missouri
64769,Mindenmines,MO,Missouri
64770,Montrose,MO,Missouri
64771,Moundville,MO,Missouri
64772,Nevada,MO,Missouri
64776,Osceola,MO,Missouri
64778,Richards,MO,Missouri
64779,Rich Hill,MO,Missouri
64780,Rockville,MO,Missouri
64781,Roscoe,MO,Missouri
64783,Schell City,MO,Missouri
64784,Sheldon,MO,Missouri
64788,Urich,MO,Missouri
64790,Walker,MO,Missouri
64801,Joplin,MO,Missouri
64804,Joplin,MO,Missouri
64830,Alba,MO,Missouri
64831,Anderson,MO,Missouri
64832,Asbury,MO,Missouri
64833,Avilla,MO,Missouri
64834,Carl Junction,MO,Missouri
64835,Carterville,MO,Missouri
64836,Carthage,MO,Missouri
64840,Diamond,MO,Missouri
64841,Duenweg,MO,Missouri
64842,Fairview,MO,Missouri
64843,Goodman,MO,Missouri
64844,Granby,MO,Missouri
64847,Lanagan,MO,Missouri
64848,La Russell,MO,Missouri
64849,Neck City,MO,Missouri
64850,Neosho,MO,Missouri
64854,Noel,MO,Missouri
64855,Oronogo,MO,Missouri
64856,Pineville,MO,Missouri
64857,Purcell,MO,Missouri
64858,Racine,MO,Missouri
64859,Reeds,MO,Missouri
64861,Rocky Comfort,MO,Missouri
64862,Sarcoxie,MO,Missouri
64863,South West City,MO,Missouri
64865,Seneca,MO,Missouri
64866,Stark City,MO,Missouri
64867,Stella,MO,Missouri
64868,Tiff City,MO,Missouri
64870,Webb City,MO,Missouri
64873,Wentworth,MO,Missouri
64874,Wheaton,MO,Missouri
65001,Argyle,MO,Missouri
65010,Ashland,MO,Missouri
65011,Barnett,MO,Missouri
65013,Belle,MO,Missouri
65014,Bland,MO,Missouri
65016,Bonnots Mill,MO,Missouri
65017,Brumley,MO,Missouri
65018,California,MO,Missouri
65020,Camdenton,MO,Missouri
65023,Centertown,MO,Missouri
65024,Chamois,MO,Missouri
65025,Clarksburg,MO,Missouri
65026,Eldon,MO,Missouri
65032,Eugene,MO,Missouri
65034,Fortuna,MO,Missouri
65035,Freeburg,MO,Missouri
65037,Gravois Mills,MO,Missouri
65039,Hartsburg,MO,Missouri
65040,Henley,MO,Missouri
65041,Hermann,MO,Missouri
65043,Holts Summit,MO,Missouri
65046,Jamestown,MO,Missouri
65047,Kaiser,MO,Missouri
65048,Koeltztown,MO,Missouri
65049,Lake Ozark,MO,Missouri
65050,Latham,MO,Missouri
65051,Linn,MO,Missouri
65052,Linn Creek,MO,Missouri
65053,Lohman,MO,Missouri
65054,Loose Creek,MO,Missouri
65058,Meta,MO,Missouri
65059,Mokane,MO,Missouri
65061,Morrison,MO,Missouri
65062,Mount Sterling,MO,Missouri
65063,New Bloomfield,MO,Missouri
65064,Olean,MO,Missouri
65065,Osage Beach,MO,Missouri
65066,Owensville,MO,Missouri
65067,Portland,MO,Missouri
65068,Prairie Home,MO,Missouri
65069,Rhineland,MO,Missouri
65072,Rocky Mount,MO,Missouri
65074,Russellville,MO,Missouri
65075,Saint Elizabeth,MO,Missouri
65076,Saint Thomas,MO,Missouri
65077,Steedman,MO,Missouri
65078,Stover,MO,Missouri
65079,Sunrise Beach,MO,Missouri
65080,Tebbetts,MO,Missouri
65081,Tipton,MO,Missouri
65082,Tuscumbia,MO,Missouri
65083,Ulman,MO,Missouri
65084,Versailles,MO,Missouri
65085,Westphalia,MO,Missouri
65101,Jefferson City,MO,Missouri
65109,Jefferson City,MO,Missouri
65201,Columbia,MO,Missouri
65202,Columbia,MO,Missouri
65203,Columbia,MO,Missouri
65215,Columbia,MO,Missouri
65216,Columbia,MO,Missouri
65230,Armstrong,MO,Missouri
65231,Auxvasse,MO,Missouri
65232,Benton City,MO,Missouri
65233,Boonville,MO,Missouri
65236,Brunswick,MO,Missouri
65237,Bunceton,MO,Missouri
65239,Cairo,MO,Missouri
65240,Centralia,MO,Missouri
65243,Clark,MO,Missouri
65244,Clifton Hill,MO,Missouri
65246,Dalton,MO,Missouri
65247,Excello,MO,Missouri
65248,Fayette,MO,Missouri
65250,Franklin,MO,Missouri
65251,Fulton,MO,Missouri
65254,Glasgow,MO,Missouri
65255,Hallsville,MO,Missouri
65256,Harrisburg,MO,Missouri
65257,Higbee,MO,Missouri
65258,Holliday,MO,Missouri
65259,Huntsville,MO,Missouri
65260,Jacksonville,MO,Missouri
65261,Keytesville,MO,Missouri
65262,Kingdom City,MO,Missouri
65263,Madison,MO,Missouri
65264,Martinsburg,MO,Missouri
65265,Mexico,MO,Missouri
65270,Moberly,MO,Missouri
65274,New Franklin,MO,Missouri
65275,Paris,MO,Missouri
65276,Pilot Grove,MO,Missouri
65278,Renick,MO,Missouri
65279,Rocheport,MO,Missouri
65280,Rush Hill,MO,Missouri
65281,Salisbury,MO,Missouri
65282,Santa Fe,MO,Missouri
65283,Stoutsville,MO,Missouri
65284,Sturgeon,MO,Missouri
65285,Thompson,MO,Missouri
65286,Triplett,MO,Missouri
65287,Wooldridge,MO,Missouri
65301,Sedalia,MO,Missouri
65305,Whiteman Air Force Base,MO,Missouri
65320,Arrow Rock,MO,Missouri
65321,Blackburn,MO,Missouri
65322,Blackwater,MO,Missouri
65323,Calhoun,MO,Missouri
65324,Climax Springs,MO,Missouri
65325,Cole Camp,MO,Missouri
65326,Edwards,MO,Missouri
65327,Emma,MO,Missouri
65329,Florence,MO,Missouri
65330,Gilliam,MO,Missouri
65332,Green Ridge,MO,Missouri
65333,Houstonia,MO,Missouri
65334,Hughesville,MO,Missouri
65335,Ionia,MO,Missouri
65336,Knob Noster,MO,Missouri
65337,La Monte,MO,Missouri
65338,Lincoln,MO,Missouri
65339,Malta Bend,MO,Missouri
65340,Marshall,MO,Missouri
65344,Miami,MO,Missouri
65345,Mora,MO,Missouri
65347,Nelson,MO,Missouri
65348,Otterville,MO,Missouri
65349,Slater,MO,Missouri
65350,Smithton,MO,Missouri
65351,Sweet Springs,MO,Missouri
65354,Syracuse,MO,Missouri
65355,Warsaw,MO,Missouri
65360,Windsor,MO,Missouri
65401,Rolla,MO,Missouri
65409,Rolla,MO,Missouri
65436,Beulah,MO,Missouri
65438,Birch Tree,MO,Missouri
65439,Bixby,MO,Missouri
65440,Boss,MO,Missouri
65441,Bourbon,MO,Missouri
65443,Brinktown,MO,Missouri
65444,Bucyrus,MO,Missouri
65446,Cherryville,MO,Missouri
65449,Cook Sta,MO,Missouri
65452,Crocker,MO,Missouri
65453,Cuba,MO,Missouri
65456,Davisville,MO,Missouri
65457,Devils Elbow,MO,Missouri
65459,Dixon,MO,Missouri
65461,Duke,MO,Missouri
65462,Edgar Springs,MO,Missouri
65463,Eldridge,MO,Missouri
65464,Elk Creek,MO,Missouri
65466,Eminence,MO,Missouri
65468,Eunice,MO,Missouri
65470,Falcon,MO,Missouri
65473,Fort Leonard Wood,MO,Missouri
65479,Hartshorn,MO,Missouri
65483,Houston,MO,Missouri
65484,Huggins,MO,Missouri
65486,Iberia,MO,Missouri
65501,Jadwin,MO,Missouri
65529,Jerome,MO,Missouri
65534,Laquey,MO,Missouri
65535,Leasburg,MO,Missouri
65536,Lebanon,MO,Missouri
65541,Lenox,MO,Missouri
65542,Licking,MO,Missouri
65543,Lynchburg,MO,Missouri
65548,Mountain View,MO,Missouri
65550,Newburg,MO,Missouri
65552,Plato,MO,Missouri
65555,Raymondville,MO,Missouri
65556,Richland,MO,Missouri
65557,Roby,MO,Missouri
65559,Saint James,MO,Missouri
65560,Salem,MO,Missouri
65564,Solo,MO,Missouri
65565,Steelville,MO,Missouri
65566,Viburnum,MO,Missouri
65567,Stoutland,MO,Missouri
65570,Success,MO,Missouri
65571,Summersville,MO,Missouri
65580,Vichy,MO,Missouri
65582,Vienna,MO,Missouri
65583,Waynesville,MO,Missouri
65584,Saint Robert,MO,Missouri
65586,Wesco,MO,Missouri
65588,Winona,MO,Missouri
65589,Yukon,MO,Missouri
65590,Long Lane,MO,Missouri
65591,Montreal,MO,Missouri
65601,Aldrich,MO,Missouri
65603,Arcola,MO,Missouri
65604,Ash Grove,MO,Missouri
65605,Aurora,MO,Missouri
65606,Alton,MO,Missouri
65608,Ava,MO,Missouri
65609,Bakersfield,MO,Missouri
65610,Billings,MO,Missouri
65611,Blue Eye,MO,Missouri
65612,Bois D Arc,MO,Missouri
65613,Bolivar,MO,Missouri
65614,Bradleyville,MO,Missouri
65616,Branson,MO,Missouri
65617,Brighton,MO,Missouri
65618,Brixey,MO,Missouri
65619,Brookline,MO,Missouri
65620,Bruner,MO,Missouri
65622,Buffalo,MO,Missouri
65623,Butterfield,MO,Missouri
65624,Cape Fair,MO,Missouri
65625,Cassville,MO,Missouri
65626,Caulfield,MO,Missouri
65627,Cedarcreek,MO,Missouri
65629,Chadwick,MO,Missouri
65630,Chestnutridge,MO,Missouri
65631,Clever,MO,Missouri
65632,Conway,MO,Missouri
65633,Crane,MO,Missouri
65634,Cross Timbers,MO,Missouri
65635,Dadeville,MO,Missouri
65637,Dora,MO,Missouri
65638,Drury,MO,Missouri
65640,Dunnegan,MO,Missouri
65641,Eagle Rock,MO,Missouri
65644,Elkland,MO,Missouri
65646,Everton,MO,Missouri
65647,Exeter,MO,Missouri
65648,Fair Grove,MO,Missouri
65649,Fair Play,MO,Missouri
65650,Flemington,MO,Missouri
65652,Fordland,MO,Missouri
65653,Forsyth,MO,Missouri
65654,Freistatt,MO,Missouri
65655,Gainesville,MO,Missouri
65656,Galena,MO,Missouri
65657,Garrison,MO,Missouri
65658,Golden,MO,Missouri
65660,Graff,MO,Missouri
65661,Greenfield,MO,Missouri
65662,Grovespring,MO,Missouri
65663,Half Way,MO,Missouri
65664,Halltown,MO,Missouri
65666,Hardenville,MO,Missouri
65667,Hartville,MO,Missouri
65668,Hermitage,MO,Missouri
65669,Highlandville,MO,Missouri
65672,Hollister,MO,Missouri
65674,Humansville,MO,Missouri
65675,Hurley,MO,Missouri
65676,Isabella,MO,Missouri
65679,Kirbyville,MO,Missouri
65680,Kissee Mills,MO,Missouri
65681,Lampe,MO,Missouri
65682,Lockwood,MO,Missouri
65685,Louisburg,MO,Missouri
65686,Kimberling City,MO,Missouri
65688,Brandsville,MO,Missouri
65689,Cabool,MO,Missouri
65690,Couch,MO,Missouri
65692,Koshkonong,MO,Missouri
65702,Macomb,MO,Missouri
65704,Mansfield,MO,Missouri
65705,Marionville,MO,Missouri
65706,Marshfield,MO,Missouri
65707,Miller,MO,Missouri
65708,Monett,MO,Missouri
65710,Morrisville,MO,Missouri
65711,Mountain Grove,MO,Missouri
65712,Mount Vernon,MO,Missouri
65713,Niangua,MO,Missouri
65714,Nixa,MO,Missouri
65715,Noble,MO,Missouri
65717,Norwood,MO,Missouri
65720,Oldfield,MO,Missouri
65721,Ozark,MO,Missouri
65722,Phillipsburg,MO,Missouri
65723,Pierce City,MO,Missouri
65724,Pittsburg,MO,Missouri
65725,Pleasant Hope,MO,Missouri
65726,Point Lookout,MO,Missouri
65727,Polk,MO,Missouri
65728,Ponce De Leon,MO,Missouri
65729,Pontiac,MO,Missouri
65730,Powell,MO,Missouri
65731,Powersite,MO,Missouri
65732,Preston,MO,Missouri
65733,Protem,MO,Missouri
65734,Purdy,MO,Missouri
65735,Quincy,MO,Missouri
65737,Reeds Spring,MO,Missouri
65738,Republic,MO,Missouri
65739,Ridgedale,MO,Missouri
65740,Rockaway Beach,MO,Missouri
65741,Rockbridge,MO,Missouri
65742,Rogersville,MO,Missouri
65744,Rueter,MO,Missouri
65745,Seligman,MO,Missouri
65746,Seymour,MO,Missouri
65747,Shell Knob,MO,Missouri
65752,South Greenfield,MO,Missouri
65753,Sparta,MO,Missouri
65754,Spokane,MO,Missouri
65755,Squires,MO,Missouri
65756,Stotts City,MO,Missouri
65757,Strafford,MO,Missouri
65759,Taneyville,MO,Missouri
65760,Tecumseh,MO,Missouri
65761,Theodosia,MO,Missouri
65762,Thornfield,MO,Missouri
65764,Tunas,MO,Missouri
65766,Udall,MO,Missouri
65767,Urbana,MO,Missouri
65768,Vanzant,MO,Missouri
65769,Verona,MO,Missouri
65770,Walnut Grove,MO,Missouri
65771,Walnut Shade,MO,Missouri
65772,Washburn,MO,Missouri
65773,Wasola,MO,Missouri
65774,Weaubleau,MO,Missouri
65775,West Plains,MO,Missouri
65777,Moody,MO,Missouri
65778,Myrtle,MO,Missouri
65779,Wheatland,MO,Missouri
65781,Willard,MO,Missouri
65783,Windyville,MO,Missouri
65784,Zanoni,MO,Missouri
65785,Stockton,MO,Missouri
65786,Macks Creek,MO,Missouri
65787,Roach,MO,Missouri
65788,Peace Valley,MO,Missouri
65789,Pomona,MO,Missouri
65790,Pottersville,MO,Missouri
65791,Thayer,MO,Missouri
65793,Willow Springs,MO,Missouri
65801,Springfield,MO,Missouri
65802,Springfield,MO,Missouri
65803,Springfield,MO,Missouri
65804,Springfield,MO,Missouri
65806,Springfield,MO,Missouri
65807,Springfield,MO,Missouri
65809,Springfield,MO,Missouri
65810,Springfield,MO,Missouri
65897,Springfield,MO,Missouri
66002,Atchison,KS,Kansas
66006,Baldwin City,KS,Kansas
66007,Basehor,KS,Kansas
66008,Bendena,KS,Kansas
66010,Blue Mound,KS,Kansas
66012,Bonner Springs,KS,Kansas
66013,Bucyrus,KS,Kansas
66014,Centerville,KS,Kansas
66015,Colony,KS,Kansas
66016,Cummings,KS,Kansas
66017,Denton,KS,Kansas
66018,De Soto,KS,Kansas
66020,Easton,KS,Kansas
66021,Edgerton,KS,Kansas
66023,Effingham,KS,Kansas
66024,Elwood,KS,Kansas
66025,Eudora,KS,Kansas
66026,Fontana,KS,Kansas
66027,Fort Leavenworth,KS,Kansas
66030,Gardner,KS,Kansas
66031,New Century,KS,Kansas
66032,Garnett,KS,Kansas
66033,Greeley,KS,Kansas
66035,Highland,KS,Kansas
66039,Kincaid,KS,Kansas
66040,La Cygne,KS,Kansas
66041,Lancaster,KS,Kansas
66042,Lane,KS,Kansas
66043,Lansing,KS,Kansas
66044,Lawrence,KS,Kansas
66045,Lawrence,KS,Kansas
66046,Lawrence,KS,Kansas
66047,Lawrence,KS,Kansas
66048,Leavenworth,KS,Kansas
66049,Lawrence,KS,Kansas
66050,Lecompton,KS,Kansas
66052,Linwood,KS,Kansas
66053,Louisburg,KS,Kansas
66054,McLouth,KS,Kansas
66056,Mound City,KS,Kansas
66058,Muscotah,KS,Kansas
66060,Nortonville,KS,Kansas
66061,Olathe,KS,Kansas
66062,Olathe,KS,Kansas
66064,Osawatomie,KS,Kansas
66066,Oskaloosa,KS,Kansas
66067,Ottawa,KS,Kansas
66070,Ozawkie,KS,Kansas
66071,Paola,KS,Kansas
66072,Parker,KS,Kansas
66073,Perry,KS,Kansas
66075,Pleasanton,KS,Kansas
66076,Pomona,KS,Kansas
66078,Princeton,KS,Kansas
66079,Rantoul,KS,Kansas
66080,Richmond,KS,Kansas
66083,Spring Hill,KS,Kansas
66085,Stilwell,KS,Kansas
66086,Tonganoxie,KS,Kansas
66087,Troy,KS,Kansas
66088,Valley Falls,KS,Kansas
66090,Wathena,KS,Kansas
66091,Welda,KS,Kansas
66092,Wellsville,KS,Kansas
66093,Westphalia,KS,Kansas
66094,White Cloud,KS,Kansas
66095,Williamsburg,KS,Kansas
66097,Winchester,KS,Kansas
66101,Kansas City,KS,Kansas
66102,Kansas City,KS,Kansas
66103,Kansas City,KS,Kansas
66104,Kansas City,KS,Kansas
66105,Kansas City,KS,Kansas
66106,Kansas City,KS,Kansas
66109,Kansas City,KS,Kansas
66111,Kansas City,KS,Kansas
66112,Kansas City,KS,Kansas
66115,Kansas City,KS,Kansas
66118,Kansas City,KS,Kansas
66160,Kansas City,KS,Kansas
66202,Mission,KS,Kansas
66203,Shawnee,KS,Kansas
66204,Overland Park,KS,Kansas
66205,Mission,KS,Kansas
66206,Leawood,KS,Kansas
66207,Overland Park,KS,Kansas
66208,Prairie Village,KS,Kansas
66209,Leawood,KS,Kansas
66210,Overland Park,KS,Kansas
66211,Leawood,KS,Kansas
66212,Overland Park,KS,Kansas
66213,Overland Park,KS,Kansas
66214,Overland Park,KS,Kansas
66215,Lenexa,KS,Kansas
66216,Shawnee,KS,Kansas
66217,Shawnee,KS,Kansas
66218,Shawnee,KS,Kansas
66219,Lenexa,KS,Kansas
66220,Lenexa,KS,Kansas
66221,Overland Park,KS,Kansas
66223,Overland Park,KS,Kansas
66224,Overland Park,KS,Kansas
66226,Shawnee,KS,Kansas
66227,Lenexa,KS,Kansas
66251,Overland Park,KS,Kansas
66401,Alma,KS,Kansas
66402,Auburn,KS,Kansas
66403,Axtell,KS,Kansas
66404,Baileyville,KS,Kansas
66406,Beattie,KS,Kansas
66407,Belvue,KS,Kansas
66408,Bern,KS,Kansas
66409,Berryton,KS,Kansas
66411,Blue Rapids,KS,Kansas
66412,Bremen,KS,Kansas
66413,Burlingame,KS,Kansas
66414,Carbondale,KS,Kansas
66415,Centralia,KS,Kansas
66416,Circleville,KS,Kansas
66417,Corning,KS,Kansas
66418,Delia,KS,Kansas
66419,Denison,KS,Kansas
66422,Emmett,KS,Kansas
66423,Eskridge,KS,Kansas
66424,Everest,KS,Kansas
66425,Fairview,KS,Kansas
66427,Frankfort,KS,Kansas
66428,Goff,KS,Kansas
66429,Grantville,KS,Kansas
66431,Harveyville,KS,Kansas
66432,Havensville,KS,Kansas
66434,Hiawatha,KS,Kansas
66436,Holton,KS,Kansas
66438,Home,KS,Kansas
66439,Horton,KS,Kansas
66440,Hoyt,KS,Kansas
66441,Junction City,KS,Kansas
66442,Fort Riley,KS,Kansas
66449,Leonardville,KS,Kansas
66451,Lyndon,KS,Kansas
66501,McFarland,KS,Kansas
66502,Manhattan,KS,Kansas
66503,Manhattan,KS,Kansas
66506,Manhattan,KS,Kansas
66507,Maple Hill,KS,Kansas
66508,Marysville,KS,Kansas
66509,Mayetta,KS,Kansas
66510,Melvern,KS,Kansas
66512,Meriden,KS,Kansas
66514,Milford,KS,Kansas
66515,Morrill,KS,Kansas
66516,Netawaka,KS,Kansas
66517,Ogden,KS,Kansas
66518,Oketo,KS,Kansas
66520,Olsburg,KS,Kansas
66521,Onaga,KS,Kansas
66522,Oneida,KS,Kansas
66523,Osage City,KS,Kansas
66524,Overbrook,KS,Kansas
66526,Paxico,KS,Kansas
66527,Powhattan,KS,Kansas
66528,Quenemo,KS,Kansas
66531,Riley,KS,Kansas
66532,Robinson,KS,Kansas
66533,Rossville,KS,Kansas
66534,Sabetha,KS,Kansas
66535,Saint George,KS,Kansas
66536,Saint Marys,KS,Kansas
66537,Scranton,KS,Kansas
66538,Seneca,KS,Kansas
66539,Silver Lake,KS,Kansas
66540,Soldier,KS,Kansas
66541,Summerfield,KS,Kansas
66542,Tecumseh,KS,Kansas
66543,Vassar,KS,Kansas
66544,Vermillion,KS,Kansas
66546,Wakarusa,KS,Kansas
66547,Wamego,KS,Kansas
66548,Waterville,KS,Kansas
66549,Westmoreland,KS,Kansas
66550,Wetmore,KS,Kansas
66552,Whiting,KS,Kansas
66554,Randolph,KS,Kansas
66603,Topeka,KS,Kansas
66604,Topeka,KS,Kansas
66605,Topeka,KS,Kansas
66606,Topeka,KS,Kansas
66607,Topeka,KS,Kansas
66608,Topeka,KS,Kansas
66609,Topeka,KS,Kansas
66610,Topeka,KS,Kansas
66611,Topeka,KS,Kansas
66612,Topeka,KS,Kansas
66614,Topeka,KS,Kansas
66615,Topeka,KS,Kansas
66616,Topeka,KS,Kansas
66617,Topeka,KS,Kansas
66618,Topeka,KS,Kansas
66619,Topeka,KS,Kansas
66621,Topeka,KS,Kansas
66622,Topeka,KS,Kansas
66701,Fort Scott,KS,Kansas
66710,Altoona,KS,Kansas
66711,Arcadia,KS,Kansas
66712,Arma,KS,Kansas
66713,Baxter Springs,KS,Kansas
66714,Benedict,KS,Kansas
66716,Bronson,KS,Kansas
66717,Buffalo,KS,Kansas
66720,Chanute,KS,Kansas
66724,Cherokee,KS,Kansas
66725,Columbus,KS,Kansas
66732,Elsmore,KS,Kansas
66733,Erie,KS,Kansas
66734,Farlington,KS,Kansas
66735,Franklin,KS,Kansas
66736,Fredonia,KS,Kansas
66738,Fulton,KS,Kansas
